stop_transit_point_key,stopName,stop_latitude,stop_longitude
1048,WB E HASTINGS ST AT CAMPBELL AV,49.28117,"-123.08526"
10480,WB E 33 AV AT FRASER ST,49.24037,"-123.09076"
10482,NB HWY 99 AT SEASCAPE DR,49.39843,"-123.24743"
10483,WB E 33 AV AT PRINCE EDWARD ST,49.24047,"-123.09732"
10484,NB HWY 99 AT OCEAN POINT DR,49.43022,"-123.23356"
10485,WB E 33 AV AT MAIN ST,49.24056,"-123.10197"
10486,SB HWY 99 AT OCEAN POINT DR,49.43021,"-123.23389"
10487,WB E 33 AV AT ONTARIO ST,49.24062,"-123.10507"
10488,WB E 33 AV AT VICTORIA DR,49.24003,"-123.06493"
10489,WB MIDLOTHIAN AV AT CLANCY LORANGER,49.24333,"-123.10938"
10490,SB HWY 99 AT STRACHAN POINT RD,49.42039,"-123.23298"
10491,WB W 16 AV AT CAMBIE ST,49.257,"-123.11568"
10492,BRIDGEPORT STN BAY 1,49.1955,"-123.12587"
10493,BRIDGEPORT STN BAY 2,49.19535,"-123.12622"
10494,NB EAST RD AT STRONG RD,49.30644,"-122.84032"
10495,WB W 16 AV AT HEATHER ST,49.25706,"-123.12045"
10497,BRIDGEPORT STN BAY 5,49.19496,"-123.12706"
10498,BRIDGEPORT STN BAY 4,49.19507,"-123.12681"
105,WB SE MARINE DR AT MAIN ST,49.21102,"-123.10139"
1050,SB RENFREW ST AT E 4 AV,49.26642,"-123.0444"
10500,BRIDGEPORT STN BAY 7,49.19513,"-123.12713"
10501,SB FERRY RD AT WINDJAMMER RD,49.10711,"-123.07897"
10502,BRIDGEPORT STN BAY 8,49.19524,"-123.1269"
10503,WB W 16 AV AT OAK ST,49.25718,"-123.12688"
10504,WB W 16 AV AT GRANVILLE ST,49.25713,"-123.13936"
10505,BRIDGEPORT STN BAY 9,49.19534,"-123.12668"
10506,WB W 16 AV AT BURRARD ST,49.25723,"-123.14656"
10507,WB W 16 AV AT ARBUTUS ST,49.25737,"-123.15363"
10508,WB W 16 AV AT VINE ST,49.25743,"-123.15826"
10509,BRIDGEPORT STN BAY 10,49.19555,"-123.12623"
1051,SB RENFREW ST AT E 1 AV,49.26918,"-123.0444"
10511,BRIDGEPORT STN BAY 3,49.1952,"-123.12652"
10512,WB W 16 AV AT BLENHEIM ST,49.25796,"-123.17844"
10515,BRIGHOUSE STN BAY 4,49.16873,"-123.13542"
10516,SB NW MARINE DR AT BELMONT AV,49.27328,"-123.20578"
10517,BRIDGEPORT STN BAY 11,49.19566,"-123.126"
10518,WB E 33 AV AT INVERNESS ST,49.24029,"-123.08064"
10519,BRIGHOUSE STN BAY 3,49.16857,"-123.13638"
1052,WB DAVIE ST AT HOWE ST,49.27807,"-123.12749"
10520,WB E 33 AV AT NANAIMO ST,49.23984,"-123.05919"
10521,WB ANDERSON RD AT BUSWELL ST,49.16353,"-123.13465"
10523,SB 196 ST AT FRASER HWY,49.11341,"-122.68006"
10524,ABERDEEN STATION SOUTHBOUND,49.1844,"-123.13668"
10526,ABERDEEN STATION NORTHBOUND,49.1844,"-123.13619"
10527,WB W 16 AV AT TRAFALGAR ST,49.25775,"-123.16538"
10528,NB EAST RD AT WYNDHAM CRES,49.30985,"-122.84341"
10529,EB LARSON RD AT FIR ST,49.32531,"-123.08908"
1053,NB SMITHE ST AT EXPO BLVD,49.27568,"-123.11457"
10531,MARINE DRIVE STN BAY 2,49.20938,"-123.11611"
10533,WB E 33 AV AT WINDSOR ST,49.24032,"-123.08519"
10535,FLAGSTOP SB MILLER RD AT DEEP BAY,49.38645,"-123.33785"
10537,BRIGHOUSE STATION NORTHBOUND,49.16793,"-123.1363"
10539,TEMPLETON STATION WESTBOUND,49.1969,"-123.14635"
1054,WB E HASTINGS ST AT PRINCESS AV,49.28129,"-123.09199"
10541,SB MADISON AV AT HASTINGS ST,49.2813,"-123.00876"
10542,SEA ISLAND CENTRE STATION WESTBOUND,49.19276,"-123.15899"
10544,WB ELMBRIDGE WAY AT MINORU BLVD,49.17208,"-123.14131"
10545,SB 6 ST AT AGNES ST,49.20496,"-122.9101"
10547,EB LANSDOWNE RD AT KWANTLEN ST,49.17369,"-123.12827"
10548,WB SOUTHRIDGE DR AT 6600 BLOCK,49.20433,"-122.95742"
10549,EB SOUTHRIDGE DR AT 6600 BLOCK,49.20409,"-122.95685"
1055,SB RENFREW ST AT E 8 AV,49.26264,"-123.04445"
10550,BRIGHOUSE STATION SOUTHBOUND,49.16794,"-123.13639"
10553,BRIDGEPORT STN BAY 6,49.19504,"-123.12734"
10555,EB INDIAN RIVER DR AT MT SEYMOUR RD,49.32131,"-122.96791"
10559,EB W 16 AV AT WILLOW ST,49.25696,"-123.12157"
10560,WB 64 AV AT 176 ST,49.11887,"-122.7359"
10562,WB 64 AV AT 17400 BLOCK,49.11888,"-122.73978"
10563,EB W BROADWAY AT COLLINGWOOD ST,49.26422,"-123.18142"
10564,WB W 16 AV AT DUNBAR ST,49.25805,"-123.18442"
10565,EB W BROADWAY AT BLENHEIM ST,49.26415,"-123.17741"
10566,WB 64 AV AT 172 ST,49.11894,"-122.74674"
10567,EB W BROADWAY ST AT BALACLAVA ST,49.26409,"-123.17357"
10569,EB W BROADWAY AT BAYSWATER ST,49.26406,"-123.17079"
1057,SB RENFREW ST AT E BROADWAY,49.26146,"-123.04446"
10570,WB 64 AV AT 170 ST,49.11892,"-122.75192"
10571,BRIDGEPORT STATION SOUTHBOUND,49.19555,"-123.12607"
10572,EB 64 AV AT 168 ST,49.11879,"-122.7559"
10573,WB 115 AV AT 132 ST,49.21141,"-122.85698"
10574,WB 115 AV AT BRIDGEVIEW DR,49.21125,"-122.86109"
10578,SB SLOCAN ST AT KINGSWAY,49.24027,"-123.05388"
1058,WB E HASTINGS ST AT JACKSON AV,49.28132,"-123.0939"
10580,MARINE DRIVE STN BAY 1,49.20907,"-123.11683"
10581,NB 144 ST AT 68A AV,49.12733,"-122.8232"
10583,EB 111 AV AT 12300 BLOCK,49.20554,"-122.88072"
10584,NB IOCO RD AT SUTER BROOK WAY,49.27953,"-122.82702"
10585,EB KING GEORGE BLVD AT 128 ST,49.20609,"-122.87034"
10586,LANSDOWNE STATION SOUTHBOUND,49.1737,"-123.13643"
10587,NB HOLLBRIDGE WAY AT ELMBRIDGE WAY,49.17354,"-123.1476"
10589,WB RIVER RD AT HOLLYBRIDGE WAY,49.17407,"-123.15055"
1059,WB E HASTINGS ST AT DUNLEVY AV,49.28137,"-123.09585"
10590,WB 111 AV AT 12300 BLOCK,49.20565,"-122.88121"
10591,EB 112 AV AT 124 ST,49.20631,"-122.87971"
10593,EB 115 AV AT BRIDGEVIEW DR,49.21116,"-122.86099"
10594,BRIDGEPORT STATION NORTHBOUND,49.19551,"-123.126"
10597,WB FRASER HWY AT 48 AV,49.08991,"-122.60252"
10598,WB ELMBRIDGE WAY AT ALDERBRIDGE WAY,49.17209,"-123.1442"
106,NB MACKENZIE ST AT W 38 AV,49.23791,"-123.17018"
10600,SB MINORU BLVD AT WESTMINSTER HWY,49.16962,"-123.14036"
10601,EB DEWDNEY TRUNK RD AT 240 ST,49.22022,"-122.55656"
10602,SB MINORU BLVD AT MURDOCH AV,49.16666,"-123.14104"
10604,HANEY PLACE BAY 1,49.21944,"-122.59763"
10605,EB GRANGE ST AT BARKER AV,49.23278,"-123.01062"
10607,EB GRANGE ST AT WILSON AV,49.23212,"-123.00616"
10608,SB LOUGHEED HWY AT 116 AV,49.21216,"-122.5862"
10609,NB 224 ST AT 122 AV,49.2254,"-122.6012"
1061,WB E HASTINGS ST AT GLEN DR,49.28111,"-123.08178"
10611,SB 200 ST AT MAPLE MEADOWS WAY,49.21982,"-122.66601"
10612,WB W 15 AV AT BIRCH ST,49.25796,"-123.1344"
10613,EB CRESCENT RD AT MAIN MALL,49.26902,"-123.25573"
10614,EB 64 AV AT 173A ST,49.11871,"-122.74182"
10615,WB WALTER GAGE RD AT EAST MALL,49.2697,"-123.25127"
10616,EB W 16 AV AT BURRARD ST,49.25712,"-123.14636"
10617,EB 64 AV AT 170 ST,49.11876,"-122.75099"
1062,WB MCGILL ST AT N KASLO ST,49.28881,"-123.04741"
10620,FLAGSTOP WB ON DEWDNEY AT GARIBALDI,49.22008,"-122.46134"
10621,FLAGSTOP EB ON DEWDNEY AT GARIBALDI,49.21997,"-122.46133"
10622,NB 184 ST AT 60 AV,49.11211,"-122.71251"
10623,NB 184 ST AT 63 AV,49.11531,"-122.71247"
10624,EB 64 AV AT 184 ST,49.11868,"-122.71193"
10625,EB 64 AV AT 186 ST,49.11878,"-122.70655"
10626,NB 188 ST AT 64 AV,49.11952,"-122.70163"
10627,NB 188 ST AT FRASER HWY,49.12402,"-122.70144"
10628,NB 188 ST AT 70 AV,49.13005,"-122.70156"
1063,SB RENFREW ST AT E 5 AV,49.26546,"-123.04441"
10630,EB 72 AV AT 190 ST,49.13353,"-122.69547"
10633,SB 192 ST AT 69 AV,49.12804,"-122.69095"
10635,NB 198 ST AT WILLOWBROOK DR,49.11801,"-122.67461"
10637,NB 192 ST AT 69 AV,49.1287,"-122.69073"
1064,SB RENFREW ST AT E 17 AV,49.2542,"-123.04444"
10640,WB 72 AV AT 190 ST,49.13364,"-122.69687"
10642,SB 188 ST AT 70 AV,49.12954,"-122.70177"
10643,SB 188 ST AT FRASER HWY,49.12319,"-122.70191"
10644,SB 132 ST AT 115 AV,49.21098,"-122.85635"
10645,WB 64 AV AT 186 ST,49.1189,"-122.70812"
10646,SB 184 ST AT 64 AV,49.11794,"-122.71267"
10647,SB 184 ST AT 63 AV,49.11581,"-122.71265"
10648,NB 200 ST AT 119A AV,49.21966,"-122.66551"
10649,TEMPLETON STATION EASTBOUND,49.19656,"-123.14613"
1065,NB ARBUTUS ST AT W 51 AV,49.22539,"-123.15512"
10650,NB 176A ST AT 60 AV,49.11071,"-122.73361"
10651,NB 176A ST AT 58A AV,49.10894,"-122.73359"
10652,EB MARY HILL BYPASS AT BROADWAY ST,49.24149,"-122.76014"
10653,NB 176A ST AT 57 AV,49.10634,"-122.73358"
10654,WB 57 AV AT 177B ST,49.10603,"-122.73091"
10655,WB MARY HILL BYPASS AT KINGSWAY AV,49.24615,"-122.75038"
10656,SB MINORU BLVD AT MINORU GATE,49.16471,"-123.14076"
10658,WB PACIFIC BLVD AT CAMBIE ST,49.2746,"-123.11968"
10659,WB CRESCENT RD AT MAIN MALL,49.26912,"-123.25573"
1066,SB RENFREW ST AT E 20 AV,49.25204,"-123.04445"
10663,NB ADMIRAL BLVD AT COMMODORE DR,49.1065,"-123.07423"
10665,NB ABBOTT ST AT PACIFIC BLVD,49.27743,"-123.10754"
10666,SB LYNAS LANE AT DOVER CRES,49.17154,"-123.1646"
10668,EB PACIFIC BLVD AT NELSON ST,49.27417,"-123.11447"
1067,WB DUNDAS ST AT N GARDEN DR,49.28488,"-123.05741"
10672,WB 64 AV AT 184 ST,49.11883,"-122.713"
10673,EB 64 AV AT 176 ST,49.11867,"-122.73421"
10674,WB 64 AV AT 177B ST,49.11885,"-122.73135"
10676,EB PACIFIC BLVD AT CAMBIE ST,49.2742,"-123.11763"
1068,WB POWELL ST AT GLEN DR,49.28279,"-123.08165"
10680,SB 188 ST AT 68 AV,49.1254,"-122.7018"
10682,EB 64 AV AT 188 ST,49.11893,"-122.70034"
10683,WB 64 AV AT 181A ST,49.11881,"-122.7208"
10684,EB 64 AV AT 190 ST,49.11897,"-122.69586"
10685,SAPPERTON SKYTRAIN,49.22469,"-122.88942"
10687,LANSDOWNE STATION NORTHBOUND,49.17368,"-123.13627"
10688,SAPPERTON SKYTRAIN,49.22462,"-122.88931"
10689,BRAID SKYTRAIN,49.23323,"-122.88283"
1069,SB BOUNDARY RD AT E GEORGIA ST,49.27791,"-123.02378"
10690,BRAID SKYTRAIN,49.23323,"-122.88271"
10691,LOUGHEED SKYTRAIN,49.24854,"-122.89687"
10692,WB 64 AV AT 179 ST,49.11883,"-122.7265"
10693,PRODUCTION WAY-UNIVERSITY SKYTRAIN,49.25346,"-122.91819"
10694,LAKE CITY SKYTRAIN,49.2546,"-122.93918"
10695,LAKE CITY SKYTRAIN,49.25465,"-122.93918"
10696,LOUGHEED SKYTRAIN,49.24848,"-122.89695"
10698,PRODUCTION WAY-UNIVERSITY SKYTRAIN,49.25336,"-122.91821"
10699,BRENTWOOD TOWN CENTRE SKYTRAIN,49.26643,"-123.00181"
107,NB MAIN ST AT SE MARINE DR,49.2116,"-123.10202"
1070,WB POWELL ST AT HEATLEY AV,49.28307,"-123.08994"
10700,BRENTWOOD TOWN CENTRE SKYTRAIN,49.26635,"-123.00181"
10701,GILMORE SKYTRAIN,49.265,"-123.01357"
10702,GILMORE SKYTRAIN,49.26493,"-123.01349"
10703,RUPERT SKYTRAIN,49.26081,"-123.03286"
10704,EB MARY HILL BYPASS AT KINGSWAY AV,49.24649,"-122.74643"
10705,RENFREW SKYTRAIN,49.25894,"-123.04537"
10706,RUPERT SKYTRAIN,49.26073,"-123.03282"
10708,COMMERCIAL PLATFORM 2,49.26291,"-123.06849"
10709,VCC SKYTRAIN,49.26587,"-123.07904"
1071,SB BOYD DIV AT E 22 AV,49.25032,"-123.04401"
10710,VCC SKYTRAIN,49.26579,"-123.07905"
10711,BURRARD SKYTRAIN,49.28563,"-123.11951"
10714,HOLDOM SKYTRAIN,49.2647,"-122.98215"
10715,WB 64 AV AT 168 ST,49.11897,"-122.75603"
10716,EB WALTER GAGE RD AT EAST MALL,49.26971,"-123.25101"
10717,NB 272 ST AT FRASER HWY,49.05933,"-122.4706"
10718,QUEENSBOROUGH LANDING AT HOWES ST,49.19134,"-122.9491"
1072,WB POWELL ST AT GORE AV,49.28322,"-123.09813"
10721,EB 57 AV AT 176A ST,49.10591,"-122.73291"
10722,RENFREW SKYTRAIN,49.25887,"-123.04534"
10723,EB MALL RD AT PARK ROYAL SOUTH,49.32625,"-123.13663"
10724,SB QUEBEC ST AT KEEFER ST,49.279,"-123.10221"
10725,EB NATIONAL AV AT QUEBEC ST,49.27487,"-123.10146"
10726,NB QUEBEC ST AT TERMINAL AV,49.27335,"-123.10152"
10727,EB NATIONAL AV AT MAIN ST,49.27484,"-123.09944"
10728,SB STATION ST AT TERMINAL AV,49.27316,"-123.09868"
10729,EB CARNARVON ST AT 8 ST,49.20186,"-122.91286"
1073,SB NOOTKA ST AT E 27 AV,49.24594,"-123.04173"
10730,NEW WESTMINSTER STN BAY 6 OLD,49.20152,"-122.9121"
10733,EB 64 AV AT 179 ST,49.11869,"-122.7255"
10734,WB BLUNDELL RD AT NELSON RD,49.15961,"-123.01346"
10736,WB 64 AV AT 190 ST,49.11911,"-122.69766"
10737,NB BUS ACCESS AT NO. 8 RD,49.16183,"-123.02412"
10738,SB NO. 8 RD AT BLUNDELL RD,49.15919,"-123.0243"
10739,EB BLUNDELL RD AT 18300 BLOCK,49.15917,"-123.0205"
10740,NB NELSON RD AT BLUNDELL RD,49.16017,"-123.01271"
10741,EB 64 AV AT 177B ST,49.11867,"-122.73003"
10743,SPERLING SKYTRAIN,49.25915,"-122.96399"
10744,HOLDOM SKYTRAIN,49.26475,"-122.98214"
10745,SB 124 ST AT 112A AV,49.207,"-122.87874"
10747,WB 64 AV AT 188 ST,49.11903,"-122.70251"
10751,SB FRASERWOOD PL AT WESMINSTER HWY,49.16846,"-122.98381"
10752,WB MOSCROP ST AT WILLINGDON AV,49.24305,"-123.00393"
10753,COMMERCIAL PLATFORM 1,49.26297,"-123.06842"
10754,NB 201A ST AT MICHAUD CRES,49.10244,"-122.66413"
10757,SB 203 ST AT 56 AV,49.10369,"-122.66049"
10759,WB 56 AV AT 213A ST,49.10455,"-122.63246"
1076,SB RENFREW ST AT KITCHENER ST,49.27196,"-123.04432"
10760,EB 56 AV AT 213A ST,49.10437,"-122.63145"
10761,SPERLING SKYTRAIN,49.25921,"-122.96398"
10762,NB FERRY RD AT WINDJAMMER RD,49.10789,"-123.07868"
10763,NB FERRY RD AT 5800 BLOCK,49.10958,"-123.07842"
10766,SB ADMIRAL BLVD AT COVE INLET RD,49.11076,"-123.07228"
10767,SB ADMIRAL BLVD AT COVE LINK RD,49.10875,"-123.07336"
1077,SB NOOTKA ST AT E 25 AV,49.24762,"-123.04172"
10772,WB KEEFER PL AT TAYLOR ST,49.27957,"-123.10648"
10775,EB 88 AV AT 130 ST,49.16253,"-122.862"
10779,WB BUS ACCESS RD AT BURNS DR,49.09114,"-122.96506"
1078,WB E HASTINGS ST AT HAWKS AV,49.2812,"-123.08759"
10780,SB HUDSON  AT SW MARINE DR,49.20276,"-123.13491"
10781,SOUTH SURREY PARK & RIDE BAY 4,49.07213,"-122.82242"
10782,SOUTH SURREY PARK & RIDE BAY 1,49.07194,"-122.82224"
10783,SOUTH SURREY PARK & RIDE BAY 3,49.0719,"-122.82248"
10784,NB NO 8 RD AT BLUNDELL RD,49.15912,"-123.02412"
10787,SB WESBROOK MALL AT UNIVERSITY-,49.2657,"-123.24514"
10788,UBC  LOOP BAY 15,49.26874,"-123.24877"
10789,WB HAMPTON PL AT BUS ACCESS,49.25895,"-123.23389"
1079,NB CAMBIE ST AT W 22 AV,49.25147,"-123.11516"
10790,WB WEST MALL AT STADIUM RD,49.25498,"-123.24892"
10791,SB WEST MALL AT HAWTHORNE LANE,49.25766,"-123.24999"
10792,WB THUNDERBIRD BLVD AT LARKIN DR,49.25906,"-123.24914"
10793,NB ACADIA RD AT ORTONA AV,49.2614,"-123.2341"
10794,EB OSOYOOS CRES AT ACADIA PARK LANE,49.25971,"-123.23503"
10796,SB WESBROOK MALL  AT IONA DR,49.27167,"-123.24827"
10797,NB NW MARINE DR AT NITOBE MEMORIAL,49.26731,"-123.25992"
10798,NB GRAYBAR RD AT 6200 BLOCK,49.16827,"-122.98964"
10799,WB GORDON AT 21300 BLOCK,49.16746,"-122.98662"
108,NB MACKENZIE ST AT W 36 AV,49.23981,"-123.17016"
1080,WB E 29 AV AT NOOTKA ST,49.24462,"-123.04275"
10800,SB KING GEORGE BLVD AT 32 AV,49.06099,"-122.81283"
10801,WB IOCO RD AT WALTON WAY,49.29224,"-122.85139"
10807,EB NW MARINE DR AT EAST MALL,49.27073,"-123.25457"
10808,NB MINORU BLVD AT GRANVILLE AV,49.16311,"-123.14007"
10809,EB 64 AV  AT 181A ST,49.11869,"-122.7193"
1081,EB E PENDER ST AT MAIN ST,49.28032,"-123.10004"
10811,EB ADMIRAL WAY AT FERRY RD,49.11188,"-123.07739"
10812,NB FERRY RD AT COMMODORE DR,49.10619,"-123.07893"
10814,NB NW MARINE DR AT AGRONOMY RD,49.25957,"-123.25498"
10817,NB MINORU BLVD AT WESTMINSTER HWY,49.17058,"-123.14002"
1082,WB POWELL ST AT COMMERCIAL DR,49.28383,"-123.07086"
10822,NEW WESTMINSTER STN BAY 7 OLD,49.20134,"-122.91186"
10827,SB ARBORLYNN DR AT MOUNTAIN HWY,49.31746,"-123.0358"
1083,SB EARLES ST AT VANNESS AV,49.24285,"-123.04393"
10832,SB BUSWELL ST AT COOK RD,49.16615,"-123.13379"
10833,WB FRASER HWY AT 222 ST,49.09195,"-122.60897"
10834,EB FRASER HWY AT 48 AV,49.08981,"-122.60309"
10835,SB 80 ST AT 4700 BLOCK,49.08741,"-123.00178"
10836,WB 28 AV AT 200 ST,49.05295,"-122.67026"
10837,WB 28 AV AT 197A ST,49.05292,"-122.67748"
10838,EB W 16 AV AT VINE ST,49.25729,"-123.1575"
10839,EB HAMPTON PL AT WESBROOK MALL,49.25782,"-123.2364"
10840,NB CAPILANO RD AT FULLERTON AV,49.32691,"-123.11937"
10841,SB EXPO BLVD AT ABBOTT ST,49.27877,"-123.10811"
10842,NB 232 ST AT FERN CRES,49.24077,"-122.57956"
10843,WB 100 AV AT 151 ST,49.18424,"-122.80421"
10845,NB WALKER AV AT IMPERIAL ST,49.22451,"-122.95759"
10846,WB 100 AV AT 152 ST,49.18423,"-122.80131"
10847,EB W BROADWAY AT MAPLE ST,49.26369,"-123.1521"
10849,EB 92A AV AT 200 ST,49.17076,"-122.66673"
10851,EB 24 AV AT 196 ST,49.04561,"-122.67979"
10853,SB 200 ST AT 82 AV,49.15133,"-122.66841"
10854,NB MINORU BLVD AT MINORU GATE,49.16521,"-123.14081"
10857,EB DAVISON RD AT HARRIS RD,49.22739,"-122.68884"
10859,EB W 16 AV AT BALACLAVA ST,49.2576,"-123.1733"
10862,WB 56 AV AT 203 ST,49.10439,"-122.66134"
10867,EB ADMIRAL WAY AT 5300 BLOCK,49.1121,"-123.07498"
10869,NB GREAT CANADN WAY AT BECKWITH RD,49.19317,"-123.12423"
1087,SB GRANVILLE ST AT W PENDER ST,49.28403,"-123.11593"
10872,WB 88 AV AT 130 ST,49.16266,"-122.86287"
10875,WB EXPO BLVD AT NELSON ST,49.27476,"-123.11623"
10883,SB BYRNE RD AT N FRASER WAY,49.19517,"-122.99449"
10884,NB BYRNE RD AT N FRASER WAY,49.19506,"-122.99442"
10886,NB BYRNE RD AT 5100 BLOCK,49.19753,"-122.98991"
10887,NB ABBOTT ST AT EXPO BLVD,49.27839,"-123.10754"
10888,NB BYRNE RD AT WIGGINS ST,49.1993,"-122.98663"
1089,SB RENFREW ST AT E 15 AV,49.25599,"-123.04444"
10890,WB RIVER WAY AT 82 ST,49.14545,"-122.99748"
10891,SB 80 ST AT RIVER WAY,49.14412,"-123.00167"
10892,EB RIVER WAY AT 80 ST,49.14479,"-123.00015"
10893,NB 82 ST AT RIVER WAY,49.14607,"-122.99652"
10897,EB W 2 ST AT BEWICKE AV,49.319,"-123.09121"
10898,WB MT SEYMOUR PKY AT APEX AV,49.31573,"-122.97954"
10908,EB PRINCESS ST AT DITTON ST,49.205,"-122.65815"
10912,NB MINORU BLVD AT 6300 BLOCK,49.1674,"-123.14007"
10922,SEA ISLAND CENTRE STATION EASTBOUND,49.19256,"-123.15899"
10924,YVR-AIRPORT STATION WESTBOUND,49.19435,"-123.17823"
10926,YVR-AIRPORT STATION EASTBOUND,49.19428,"-123.17824"
1093,NB CAMBIE ST AT W 16 AV,49.25715,"-123.1149"
10933,SB WESTWOOD ST AT CHRISTMAS WAY,49.27147,"-122.79068"
10934,WB N FRASER WAY AT 4400 BLOCK,49.20025,"-123.00485"
10937,SB BYRNE RD AT BILL FOX WAY,49.19867,"-122.98822"
1094,WB POWELL ST AT WOODLAND DR,49.28347,"-123.07296"
1095,NB CAMBIE ST AT W KING EDWARD AV,49.24941,"-123.11524"
10952,NB GREAT CANADIAN WAY AT RIVER RD,49.19543,"-123.1265"
10954,EB LANSDOWNE RD AT NO. 3 RD,49.17475,"-123.13594"
1096,WB POWELL ST AT HAWKS AV,49.28303,"-123.08752"
10965,EB CAMBIE RD AT NO. 3 RD,49.18458,"-123.13538"
10967,SB JOHNSTON RD AT BUENA VISTA AV,49.02403,"-122.80127"
10968,WB SW MARINE DR AT CAMBIE ST,49.2089,"-123.11702"
10969,WATERFRONT STATION SOUTHBOUND,49.28513,"-123.1142"
1097,SB GRANVILLE ST AT DRAKE ST,49.27592,"-123.12824"
10970,SB CAMBIE ST AT W 41 AV,49.23292,"-123.1165"
10972,SB CAMBIE ST AT W BROADWAY,49.26288,"-123.1143"
10973,WB W 2 AV AT CAMBIE ST,49.26623,"-123.11596"
10974,WB DAVIE ST AT PACIFIC BLVD,49.2743,"-123.12166"
10976,SB PINETREE WAY AT DAVID AV,49.29402,"-122.79031"
10978,WATERFRONT STATION NORTHBOUND,49.28509,"-123.11413"
1098,SB GRANVILLE ST AT DAVIE ST,49.27678,"-123.1269"
10986,WB W KING EDWARD AV AT CAMBIE ST,49.24922,"-123.11607"
10988,WB 68 AV AT 192 ST,49.12645,"-122.69037"
1099,SB GRANVILLE ST AT NELSON ST,49.2789,"-123.12371"
10990,WB 68 AV AT 194 ST,49.12643,"-122.68612"
10992,SB MAIN ST AT SE MARINE DR,49.21135,"-123.10233"
10993,NB RENAISSANCE SQ AT QUAYSIDE DR,49.19998,"-122.92457"
10994,WB N FRASER WAY AT 5100 BLOCK,49.19946,"-123.0013"
10995,EB N FRASER WAY AT 5100 BLOCK,49.19901,"-123.00087"
11,METROTOWN STN BAY 2,49.22608,"-123.00288"
110,NB MACKENZIE ST AT W 34 AV,49.24159,"-123.17014"
1100,SB RENFREW ST AT GRANDVIEW HWY,49.25786,"-123.04447"
11001,NB OXFORD ST AT GOGGS AV,49.02847,"-122.81209"
11003,WB SABA AT BUSWELL ST,49.16876,"-123.13491"
11008,SB OTTAWA ST AT NICOLA AV,49.25788,"-122.74672"
1101,WB POWELL ST AT JACKSON AV,49.28314,"-123.09372"
11010,NB WESTWOOD ST AT KITCHENER AV,49.27509,"-122.79032"
11017,WB GRANT MCCONACHIE AT TEMPLETON ST,49.19656,"-123.14702"
11019,NB CAMBIE ST AT W 49 AV,49.2265,"-123.11608"
1102,NB EARLES ST AT KINGSWAY,49.238,"-123.04839"
11021,SB GRANVILLE ST AT W GEORGIA ST,49.28216,"-123.11873"
11032,EB 68 AV AT 192 ST,49.12631,"-122.6903"
1105,SB GRANVILLE ST AT W 7 AV,49.2651,"-123.13863"
11051,WB 110 AV AT 126 ST,49.20268,"-122.87041"
11054,NB QUEBEC ST AT NATIONAL AV,49.27524,"-123.1018"
1107,SB CLARENDON ST AT E 34 AV,49.23864,"-123.05554"
11077,NB GRANVILLE ST AT W PENDER ST,49.28476,"-123.11453"
1108,SB GRANVILLE ST AT W 11 AV,49.26149,"-123.13876"
11083,WB W 41 AV AT COLLINGWOOD ST UNLOAD,49.23484,"-123.18302"
1109,SB EARLES ST AT HORLEY ST,49.23953,"-123.04712"
1111,SB EARLES ST AT E 29 AV,49.24418,"-123.04263"
1112,SB GRANVILLE ST AT ANGUS DR,49.25418,"-123.13905"
1113,SB GRANVILLE ST AT MATTHEWS AV,49.25281,"-123.13911"
1114,SB GRANVILLE ST AT LAURIER AV,49.25049,"-123.13918"
1117,29TH AV STN BAY 4,49.24414,"-123.04476"
1118,SB GRANVILLE ST AT N CONNAUGHT DR,49.24481,"-123.13937"
1119,WB W BROADWAY AT GRANVILLE ST--,49.26372,"-123.13976"
112,NB MACKENZIE ST AT W 32 AV,49.24311,"-123.17013"
1120,WB POWELL ST AT CLARK DR,49.28309,"-123.07763"
1122,SB CLARENDON ST AT E 38 AV,49.23563,"-123.05557"
11231,EB CHURCHILL ST AT 80 ST,49.08222,"-123.00254"
1125,WB W BROADWAY AT PINE ST,49.26381,"-123.14381"
1126,SB GRANVILLE ST AT W 32 AV,49.24327,"-123.13943"
11274,WB BLUNDELL RD AT 18300 BLOCK,49.15932,"-123.02072"
1128,SB GRANVILLE ST AT W 40 AV,49.23504,"-123.13975"
1129,SB EARLES ST AT EUCLID AV,49.24093,"-123.04576"
11295,SB BONSON RD AT BRUCE DR,49.20672,"-122.67841"
11296,SB BONSON RD AT HOFFMANN WAY,49.20444,"-122.67837"
11297,EB FRASER WAY AT BAY MILL RD,49.2028,"-122.67984"
11298,EB CAMBIE RD AT HAZELBRIDGE WAY,49.18458,"-123.13352"
11299,WB PROGRESS WAY AT VENTURE ST,49.13369,"-123.02196"
113,NB MAIN ST AT E 59 AV,49.21701,"-123.10181"
1130,WB W BROADWAY AT TRAFALGAR ST,49.26411,"-123.16521"
11300,NB HWY 99 AT BRUNSWICK BEACH RD,49.47411,"-123.24208"
11301,NB 200 ST AT 78B AV,49.1459,"-122.66797"
11309,WB LOUGHEED AT OLD DEWDNEY TRUNK RD,49.24352,"-122.72"
1131,WB W BROADWAY AT MACDONALD ST,49.26417,"-123.16889"
11310,WB W BROADWAY AT ARBUTUS ST--,49.26393,"-123.15435"
11312,WB GRANT MCCONACHIE WAY AT US DEPAR,49.19474,"-123.17649"
